Date,_VA_LogRet,Vol_5d,3M_Interest_Rate_Change,_MKT_LogRet,Synthetic_Bond_Return,_TY_LogRet,Copper_Gold_Trend_3M,_DXY_LogRet,_GR_LogRet,Close_LogRet_Lag2,_TY,Close_LogRet_Lag3,RR_Volatility_13W,NYF_ZScore_1Y,Y10,Inflation_Proxy,CAPE_Yield,RR_Momentum_1Y,Return_5d,_DXY,Target_Return_5D
2010-04-18,-0.005461320488884989,0.005577462217601922,0.096,-0.002194423586192024,0.009134593750000017,0.010052750632917478,0.041271513865117404,-0.0033351893061384615,0.00240365624930306,0.011088363099908616,418.3,0.0006851660398368415,0.058204546478249436,-0.925781641696804,3.768,2.045,5.290445455507353,0.13900000000000023,-0.0018772184304847,80.82,0.0071235200993795544
2010-04-25,0.020957224693892336,0.008646797409494493,0.10600000000000001,0.02245961585699627,-0.0035474062500000293,-0.0029208285267603934,-0.011235595005868015,0.006536374014719195,0.02108001524444935,-0.0010195164357019706,417.08,0.008026045737071379,0.05972275690452777,-0.896227903096179,3.813,2.045,5.175447676223994,0.13900000000000023,0.02087725836720765,81.35,-0.016647680109796337
2010-05-02,-0.023087434066527343,0.011905310818857808,0.08900000000000001,-0.02575635680741948,0.012415260000000013,0.013320780522536156,0.005028853710417502,0.006371789723310131,-0.02794674353621676,0.006441958378180898,422.673,-0.023659640178701643,0.058896584725071116,-0.8676033484763758,3.657,2.053,5.3132139631262945,0.13900000000000023,-0.025451016014190583,81.87,-0.015308264998017185
2010-05-09,-0.06153767164838283,0.017427392884797603,0.033,-0.0677589829352708,0.018045534999999998,0.019021901941218385,-0.023531180996190004,0.03102701986545235,-0.07208004567739099,-0.006608341800780098,430.79,-0.024127199957418213,0.05562166152443828,-0.8398307531346543,3.431,2.0149999999999997,5.693463903438852,0.13900000000000023,-0.06601537112980733,84.45,-0.018800014512092122
2010-05-16,0.020500649117848678,0.027151153146163072,0.055999999999999994,0.024929703262170422,-0.0014996462500000102,-0.0008174374720763569,-0.09799889449384003,0.01934976817987587,0.02487370674758762,0.013645992401824483,430.438,-0.003403075918466228,0.0500158949091172,-1.3690566093289482,3.45,2.032,5.556481635828193,0.13200000000000012,0.022079139351798775,86.1,0.015024380686144978
2010-05-23,-0.042294397527762685,0.013978140618689428,0.05500000000000001,-0.04408514802344719,0.017803483750000026,0.019340701934064366,-0.1277490744340114,-0.008514660411469971,-0.04364373295934745,-0.005143468860015588,438.844,-0.01429763178499772,0.04685014298170431,-1.3205747308049578,3.227,2.042,5.810575246949448,0.13200000000000012,-0.043175510276066795,85.37,-0.01237468831159061
2010-05-30,0.0018035867374806291,0.019368294571053213,0.04000000000000001,0.0046311105997219075,-0.005197665000000022,-0.004931885468557273,-0.11377781562976663,0.012918422308737769,0.00421863511421931,-0.005677078693651669,436.685,0.00035387476465256084,0.04131259818991223,-1.275656876843168,3.293,2.042,5.7873719543955096,0.13200000000000012,0.0015801691705844226,86.48,-0.01353207320412908
2010-06-06,-0.026048452070844497,0.021864086933239345,-0.022999999999999993,-0.023326224442397247,0.007379433749999998,0.008416796072184336,-0.2129807688855605,0.020033867903060533,-0.018663870690219134,0.02551442810834267,440.376,-0.017314353324598773,0.032202086251435016,-1.2340558276413442,3.2,2.009,5.921714928643335,0.13200000000000012,-0.035226067668050566,88.23,0.004379678623643857
2010-06-13,0.028938359650948656,0.020991378074137743,-0.071,0.026178454411509757,-0.002602916249999994,-0.0021800591271277136,-0.2121288210354152,-0.00819396868627361,0.021595162436830503,-0.005959396741888012,439.417,0.01091626764351899,0.013625955622902192,-1.1956110744873636,3.233,1.9589999999999999,5.772672169947469,0.13200000000000012,0.02478236614470975,87.51,0.0013171307943036226
2010-06-20,0.02267468576970862,0.01285749907179613,-0.055999999999999994,0.02346856874602803,0.000948540000000001,0.0016212894960278966,-0.24101359729779037,-0.020900246944005652,0.02460862096781601,-0.0005560893540954269,440.13,0.02322245059850045,0.016726303558761625,-1.5485782116526625,3.221,2.032,5.642385600631948,0.08699999999999974,0.023458517263492608,85.7,0.002859362131449217
2010-06-27,-0.03641931162072697,0.008474549865444719,-0.006000000000000005,-0.035215056016183986,0.008735374999999991,0.009702173554815802,-0.2062805752590272,-0.0045611446831307165,-0.03867212853905635,-0.00298993926106872,444.421,-0.01620122508698942,0.0192026974593201,-1.4875536195593833,3.111,2.065,5.848295221942804,0.08699999999999974,-0.0371464635648629,85.31,-0.004662369010297374
2010-07-04,-0.05040993956186295,0.012448361361836314,0.0030000000000000027,-0.05092047792490368,0.010493340000000009,0.01156596921105024,-0.24216230538375383,-0.010368892239194743,-0.051858488487653835,-0.01016445397333528,449.591,-0.03150823034220892,0.021274156706208375,-1.4315117873187768,2.979,2.101,6.159152500615915,0.08699999999999974,-0.051627678989744255,84.43,0.0007329020475055348
2010-07-11,0.055424967142974735,0.014340467271116032,-0.0050000000000000044,0.052428041247751085,-0.005903906249999979,-0.005674546085480785,-0.18129549485878904,-0.0057014051578588125,0.050852032257298785,0.030850023008263838,447.047,0.005344725887457727,0.0230501126304892,-1.3799117405022836,3.054,2.083,5.8486372675166685,0.08699999999999974,0.04806819585970739,83.95,-0.028819473359129044
2010-07-18,-0.016111513802556623,0.010457129116144288,-0.0050000000000000044,-0.011203755189870056,0.010253403750000003,0.011259566702567348,-0.20267076692958663,-0.017544309650909622,-0.0077588546041082495,-0.00015514366479341991,452.109,0.015261822735573064,0.026168095665138003,-1.2088256258685415,2.925,2.005,5.9185606060606055,0.123,-0.012208208467604051,82.49,0.008220020548377116
2010-07-25,0.031959761195541087,0.016427463453716883,-0.0050000000000000044,0.035911893494811956,-0.005590096250000014,-0.005262557261140413,-0.11780429842864959,-0.0003637465938863747,0.037918690830624976,-0.012902699582286207,449.736,0.011351874168992774,0.028679707826201144,-1.1619870194317776,2.996,2.005,5.713632727688264,0.123,0.0348633521813856,82.46,6.349921218862242e-05
2010-08-01,0.004329535883453002,0.01043374879759693,-0.018000000000000016,-0.0011049647212241246,0.0070607037499999985,0.007889001906471823,-0.01296528209308545,-0.011219629887646507,-0.006558275622960843,-0.006946032638280118,453.298,-0.0010499083075197902,0.030733970180365302,-1.1175274259452568,2.907,2.0,5.724098454493418,0.123,-0.0009618272533877997,81.54,-0.003704038628435491
2010-08-08,0.01817195077125388,0.011134907846716925,0.017999999999999988,0.017346585479446817,0.006981040000000007,0.007781285381884939,0.0508353681809155,-0.013955150831049824,0.019942412523535336,0.006032878060028029,456.839,-0.004807894641330393,0.03241794374869843,-1.0751778722657495,2.819,1.998,5.637932006540002,0.123,0.018028266790252358,80.41,-0.004023574358396065
2010-08-15,-0.033897677763705725,0.009714592336251621,0.0030000000000000027,-0.03753086383920575,0.011694033749999984,0.015346603038655919,0.04199362705590359,0.03109947007639581,-0.04189351409858416,-0.028583405997961563,463.904,-0.005985281603927613,0.03552572199192679,-1.0810463234145509,2.672,1.99,5.857887645714955,0.14800000000000013,-0.03852555760674409,82.95,-0.0036630286052607985
2010-08-22,-0.012364349757836277,0.010827130233972249,-0.010000000000000009,-0.004545750078366516,0.0046740537500000135,0.0056039655908578295,0.0220859455454121,0.0013252215661540428,0.0006530410817610494,0.0014816804859392602,466.511,0.012118489601347648,0.038042991874194486,-1.0574835032772103,2.613,1.9869999999999999,5.889281507656065,0.14800000000000013,-0.007029568403818036,83.06,0.01658676839931239
2010-08-29,-0.0015205098129651448,0.00905610715733179,-0.015000000000000013,-0.005290971741481013,-0.002445396250000011,-0.002203875376335649,0.04426496794606538,-0.0016869506350286293,-0.011416445401692633,0.003283944691638116,465.484,-0.014618768361991257,0.04008116764729849,-1.0384473363719828,2.644,1.982,5.9248726152387725,0.14800000000000013,-0.006647070642515726,82.92,0.013219002387319545
2010-09-05,0.03720826496043708,0.015172987600471175,0.0030000000000000027,0.03737564383650879,-0.004255064999999987,-0.0041634704300176,0.18012889279606314,-0.00993827110919642,0.037393916266483085,0.029077736386750194,463.55,0.00039071808849260096,0.041710541002726496,-1.025189187530377,2.698,1.967,5.715592135345222,0.14800000000000013,0.036812090142052625,82.1,0.011130616053760978
2010-09-12,0.005818047663057339,0.012047119143074355,0.06100000000000001,0.003946460419217272,-0.007549440000000007,-0.007822556262538489,0.13695320696664326,0.007281585571263273,0.003663878592064211,0.0064180594909031665,459.938,-0.011537491412768315,0.04297763282275877,-1.0198783119038275,2.794,1.975,5.697356426618049,0.14800000000000013,0.017685158970982887,82.7,0.0008268557718451586
2010-09-19,0.00844079795530922,0.005337276811154298,0.05399999999999999,0.015963209091256075,0.004356343750000012,0.005349432658041871,0.18672365366730248,-0.01584432902115102,0.022680417381616497,0.003534883802268771,462.405,-0.0007133739296067345,0.04110025266591248,-0.828498152963685,2.739,1.972,5.611672278338945,0.19699999999999984,0.0143527405348923,81.4,0.021194392772258208
2010-09-26,0.014776678413558404,0.008706242368959888,0.012999999999999984,0.019853833450719904,0.010653334999999993,0.012063489595747443,0.14093078304211337,-0.024876904755404557,0.02675493444311985,-0.004837172794451643,468.017,-0.0025673131207138568,0.036942783202412274,-0.7965528236062441,2.605,1.964,5.505698397841766,0.19699999999999984,0.02029747734435891,79.4,0.004416438203773465
2010-10-03,-0.0002473338122739784,0.010275128985363164,-0.013000000000000012,2.683655998406109e-05,0.007379433749999998,0.008518856077018182,0.15943076381378707,-0.016636360578506402,-0.0018664525155316833,-0.002591112883144724,472.021,0.004838660735848585,0.029558286615831385,-0.765363313281689,2.512,1.974,5.516632647432008,0.19699999999999984,-0.0021177776757903962,78.09,0.00612227817348443
2010-10-10,0.016822132937704393,0.009896398784202426,-0.03,0.015984026507709477,0.009534000000000008,0.010731979923325054,0.10490095848454506,-0.009780029053639719,0.016314353357314983,-0.0006722304595956211,477.114,0.02064672250716406,0.01469693845572802,-0.7348357094227179,2.392,1.939,5.433306166802499,0.19699999999999984,0.01636284311733731,77.33,0.002027485447987365
2010-10-17,-0.0021441233258695297,0.004960860077604086,-0.010000000000000009,0.010503624891426831,-0.013243896250000003,-0.013995629446627293,0.12551057794724163,-0.0037572111310738635,0.02209667916838108,0.007095785561559261,470.483,0.0038114836641496563,0.013972500463491164,-0.7778618793707003,2.561,1.9649999999999999,5.380683346785042,0.27200000000000024,0.009430496187768134,77.04,0.0023892585241640507
2010-10-24,0.006637072458064886,0.009009841657045145,-0.024999999999999994,0.0058397027481672595,0.0004741349999999829,0.0009368955876856278,0.06766427432332422,0.005565997153940841,0.004685067887703993,0.010469082613678416,470.924,-0.016004644029054833,0.01276413243799211,-0.770136979378421,2.555,1.95,5.353319057815846,0.27200000000000024,0.005840819012419632,77.47,-0.0004392872986367369
2010-10-31,-0.002194295121613196,0.003966142868004435,-0.027999999999999997,0.0021749689985176243,-0.003783360000000004,-0.0035653088485134276,-0.0180642048108276,-0.002584982698318717,0.00598172853422551,-0.0026942096392165637,469.248,1.6885142218022246e-05,0.010912237307192442,-0.7624923396955324,2.603,1.942,5.34587832780926,0.27200000000000024,0.00015217907307124042,77.27,0.00392275298702649
2010-11-07,0.03688299929469972,0.004728929163506161,-0.022999999999999993,0.0347372320431626,0.005707440000000005,0.010636932389129067,0.025098084112702645,-0.00936165984179977,0.03357988764209551,0.003671306443685746,474.266,0.007729336064693736,0.007980746059354428,-0.754926027677486,2.531,1.9449999999999998,5.169561621174524,0.27200000000000024,0.035361111688908396,76.55,-0.011808492232419865
2010-11-14,-0.01942642878743448,0.00792882576539683,-0.022999999999999993,-0.021284345313371873,-0.017043785,-0.01804204454565176,0.06466451954043873,0.01978982000114433,-0.02151716753284473,0.004366533579725262,465.786,-0.008084894540661062,0.00750384516626641,-0.7555805942314909,2.749,1.955,5.284853609555015,0.2650000000000001,-0.021971486919407007,78.08,0.002540373205550228
2010-11-21,-0.0025795260195160398,0.009041575920043713,-0.014999999999999986,0.0014467602512281035,-0.009972516249999983,-0.0070927172852506834,0.058389554066437865,0.005364682683525828,0.0056732872773009296,0.0002121403759877297,462.494,-0.016338157414688127,0.007054731089195221,-0.7903212595353406,2.876,1.955,5.281225244256668,0.27,0.0004335411074027065,78.5,-0.001378858764733426
2010-11-28,-0.014755712082966827,0.011305133221495437,0.013000000000000012,-0.00628532427871257,0.0007903749999999831,0.001266241442170466,0.01801508433342147,0.02341791515837087,-0.0011188726453580555,-0.014387031590549965,463.08,-0.001576608885061296,0.006286942102269385,-0.7898898332177803,2.866,1.978,5.318866017765013,0.27,-0.006110364469317487,80.36,0.0026032365675492386
2010-12-05,0.03140914033118066,0.011716756480231905,0.008000000000000007,0.02797672376235678,-0.011921359999999976,-0.012649855373434663,0.017790328513840103,-0.01227009259181436,0.027628136390150167,0.021386622263129783,457.259,-0.006088715610163862,0.005057363250606894,-0.789458680607872,3.018,1.9580000000000002,5.18483952921657,0.27,0.029255050564701186,79.38,0.006001641860553519
2010-12-12,0.017962330969720754,0.006253631088156726,-0.018000000000000016,0.011540625440488122,-0.021902896250000012,-0.023673960837850262,0.09424527992495291,0.008654804729623091,0.007221441422606214,0.0036949257526148233,446.561,0.0005149475844580072,0.0028147960662829995,-0.7890278013245978,3.299,1.94,5.129520389843549,0.27,0.012729878545142011,80.07,0.0008368043854836138
2010-12-19,0.0029573484293354433,0.0035652267084434293,-0.046,0.0033496985022177655,-0.0026816650000000197,-0.00228224611002046,0.10444214571461696,0.003739720140084665,0.004414034491128423,-0.0051356170153353965,445.543,0.0009105416846800492,0.005394679237384271,-0.940541844777392,3.333,1.912,5.116136293870869,0.2909999999999999,0.00282574398397011,80.37,0.0006126972471360848
2010-12-26,0.015127218040329841,0.0034679728037946295,-0.0069999999999999785,0.010538016390544342,-0.008175439999999971,-0.008289357455978254,0.10647149901117592,0.001616212199890633,0.005977363971629011,0.0060119938497866,441.865,0.0025451114605429463,0.006911528828048602,-0.9101511911937721,3.437,1.943,5.066626133657598,0.2909999999999999,0.011121735618160591,80.5,-0.0001907894500615681
2011-01-02,0.002334615088033649,0.001988285880401318,-0.03,0.0015071813089503146,0.010253403750000003,0.011677223989809386,0.10980385144699611,-0.01842965720763367,-0.0001370608334416245,0.0010086365106648648,447.055,0.0007710265951420123,0.007995190860436565,-0.8815105235228939,3.308,1.93,5.062778452814905,0.2909999999999999,0.0006920073815164368,79.03,-0.001844782063018524
2011-01-09,0.01302076863739474,0.005485826707115014,0.01999999999999999,0.009733261674103317,-0.0016573462500000277,2.6841974586718496e-05,0.11175730158644859,0.024745076625515994,0.009720326446194567,0.004994676074308499,447.067,-0.001313924652635054,0.008807048457675793,-0.8547451492777843,3.329,1.9449999999999998,5.0415931434333245,0.2909999999999999,0.010960345429715709,81.01,0.007384542591010179
2011-01-16,0.016340570608035877,0.00417551813159884,0.010000000000000009,0.01738409886463433,-0.0003949062499999916,0.00020576453899695388,0.16422151577869215,-0.02310148310803503,0.01842330608199387,0.008967253798850817,447.159,0.003718206258407198,0.011828908525086576,-0.9361066944529067,3.334,1.9369999999999998,4.958595725690484,0.2500000000000002,0.01695338398328025,79.16,0.00583628034196626
2011-01-23,-0.001959518555478662,0.006202577218236768,0.03,-0.008876431241356956,-0.00653116624999998,-0.006436733689945156,0.11986546546273713,-0.012073604120844909,-0.013927926239439888,-0.010167165793385584,444.29,0.0013754642661832541,0.013556151029737793,-0.9154361331029596,3.417,1.942,5.006508460999299,0.2500000000000002,-0.0003194519794743082,78.21,-0.017852526697772375
2011-01-30,-0.00624977668408429,0.0053387804813383654,0.027999999999999997,-0.0034749346921035523,0.006742093749999997,0.007833470915909307,0.18149944638369742,-0.0010234106048671067,-0.003210028885465474,0.004212024148480004,447.784,0.00026342777361852736,0.014460379112403488,-0.89911784965893,3.332,1.932,5.027904872039821,0.2500000000000002,-0.005477247206689063,78.13,0.002884262567260709
2011-02-06,0.025195776846611586,0.011154882543643297,0.03,0.02561114294570316,-0.024819396249999997,-0.026237630216857148,0.19833402135778533,-0.0011525902537423134,0.028219300357161765,-0.0027262302593629275,436.188,0.016555791837834375,0.014694321246487979,-0.8887980913201162,3.651,1.9369999999999998,4.929022082018927,0.2500000000000002,0.02669445486423183,78.04,0.005507371620330659
2011-02-13,0.014706526860621471,0.004208896466146447,-0.013000000000000012,0.01571666430922974,0.000711303749999992,0.0013929238068631868,0.16659826035291392,0.005367425026495973,0.01468175282981502,-0.002789653077800705,436.796,0.004176020375839696,0.01429093311168728,-0.8875036043001158,3.642,1.904,4.85601903559462,0.2500000000000002,0.013848623353376704,78.46,0.0019247226272978146
2011-02-20,0.01381105510163677,0.0035722553080331605,-0.04100000000000001,0.01075115572550696,0.003880003749999995,0.004782545321705567,0.14070724228146836,-0.01024861647788527,0.008075792667861572,0.006237938698850808,438.89,-0.003240154691578971,0.013311360098212266,-0.7674390375881063,3.593,1.895,4.807923457858551,0.20000000000000018,0.010373712253745648,77.66,0.005561085699577806
2011-02-27,-0.014338050591414414,0.010713424440290078,-0.027999999999999997,-0.01700450755979422,0.013056860000000012,0.014312991556399566,0.13512139035594872,-0.00490513439925862,-0.01968807901493721,-0.006130715010508629,445.217,-0.020742204920454525,0.012063400888540113,-0.7444334890968969,3.429,1.931,4.89452302873085,0.20000000000000018,-0.015449671004856856,77.28,-0.0073780374502926405
2011-03-06,0.0008376929467202077,0.011448438366962013,-0.02100000000000002,0.001177509022313254,-0.004962116250000014,-0.004549693636124842,0.1111131080462413,-0.01145249373178764,0.0011277081929652278,0.0016138978895201782,443.196,-0.015864861791058633,0.010451352505909374,-0.7240959872052277,3.492,1.918,4.9404673682130325,0.20000000000000018,0.0009617608395644352,76.4,0.007080513662183874
2011-03-13,-0.009348315721902417,0.011239182712951044,-0.046,-0.01309976529734963,0.007379433749999998,0.008374210145777874,-0.006915457195915353,0.0049614934001768266,-0.016499604143278123,-0.0013626313929708095,446.923,0.008883161530176173,0.008264846778962144,-0.7075119382800154,3.399,1.875,5.0100200400801596,0.20000000000000018,-0.012851401070825478,76.78,0.004310201897316901
2011-03-20,-0.015878967993021013,0.011707448956128306,-0.038000000000000006,-0.017953854540551057,0.009773733750000017,0.010731541075098593,0.004906614701923662,-0.013901863231529551,-0.021886903059964585,-0.019687481949372254,451.745,-0.011263544394845545,0.011040717180937335,-0.6890702535924306,3.276,1.893,5.104905814487723,0.08899999999999997,-0.019408517486571502,75.72,0.003161136890789118
2011-03-27,0.021481754433395266,0.010202181462240882,-0.05100000000000002,0.027498363177945996,-0.01332162500000003,-0.013346144229906794,-0.006331492726470711,0.006581569104592018,0.03279978429565981,0.002909742258502921,445.756,-0.0035568853410381704,0.013071303467174337,-0.6767234554300893,3.446,1.911,4.970920117313715,0.08899999999999997,0.026681069285311353,76.22,0.004962987972138233
2011-04-03,0.014851058559987109,0.004770453540765382,-0.064,0.015528887971641094,-0.00023696624999997392,0.0003790593318095963,-0.03667340817816589,-0.005129902732870027,0.015889920873943114,0.006662462626235184,445.925,0.007035239607301627,0.014669434469817772,-0.6735333758173526,3.449,1.885,4.929994084007099,0.08899999999999997,0.014065619573626242,75.83,-0.00400444374710851
2011-04-10,0.00034385560101745174,0.0029984967147494374,-0.10099999999999998,-0.0031552949399706815,-0.00973834000000001,-0.009485898717349329,-0.021648215651926428,-0.010072981127933273,-0.005616071897150221,0.002181296758153027,441.715,-0.00018007145753026058,0.015965507692190274,-0.6890155010486113,3.573,1.863,4.949759936643073,0.08899999999999997,-0.0031872702187249677,75.07,0.003925413156908419
2011-04-17,-0.008128077512162431,0.0033437508476950465,-0.08399999999999999,-0.004257895814991299,0.012896414999999994,0.013916278630001246,-0.11016756735104416,-0.003202137492643724,-0.0034546449092616414,0.0001902174903101045,447.905,-0.007807095445724583,0.019362268355472317,-0.909075876121816,3.411,1.913,4.975371909050201,0.04299999999999993,-0.006412764330386943,74.83,-0.0015926699031209024
2011-04-24,0.007905070004102132,0.007668991851107929,-0.099,0.01363050168326637,0.0012649600000000012,0.0019026105846153315,-0.08520339165160395,-0.011153780888097438,0.01921947289004557,0.005714810218094469,448.758,-0.011078997728577972,0.021183568861629927,-0.9321613395499535,3.395,1.903,4.9127978383689515,0.04299999999999993,0.017240884947087542,74.0,0.002300662213150728
2011-05-01,0.024087078944458128,0.005622649466889245,-0.104,0.019581667812451416,0.007857753750000016,0.008723797572180432,-0.15683427525805915,-0.014565016208027977,0.015398960786139781,0.006230397799828821,452.69,0.008939507790192994,0.02182741160576912,-0.9952398245999121,3.296,1.888,4.822298307373295,0.04299999999999993,0.01942310425338133,72.93,0.0038199203649145197
2011-05-08,-0.018477001042821527,0.004330505379220572,-0.137,-0.01789396112718839,0.010973414999999993,0.011938873738308573,-0.21086240207782292,0.02585242440974719,-0.015531691549559608,-0.006878914252832363,458.127,-0.0033850263710526606,0.02140033548676437,-1.173008268498364,3.158,1.8599999999999999,4.937540117513454,0.04299999999999993,-0.017316763917748286,74.84,-0.00806733006032423
2011-05-15,-0.002848354158137808,0.007736156839190045,-0.094,-0.0006438960466421992,-7.899624999999129e-05,0.0005171900330342346,-0.20239043637863974,0.01221794747193402,0.001013175963811808,-0.011173689687885626,458.364,0.00804161600966336,0.02802425689167457,1.1130482658037373,3.159,1.922,4.945843018942578,-0.017000000000000126,-0.001814756949548634,75.76,-0.007688267521873571
2011-05-22,-0.0021567930779778314,0.007094825741432628,-0.05,-0.001909183842208624,0.0006322400000000006,0.003758494234505541,-0.15722488751519437,-0.004232810552620821,-0.0032587185003272565,0.008765271983703134,460.09,-0.0003686285233300362,0.032468920049830215,1.1924422113468205,3.151,1.943,4.9605635200158735,-0.017000000000000126,-0.003369477201169171,75.44,0.004080919686204165
2011-05-29,-0.0018552087501066544,0.007345646423853036,-0.08600000000000001,3.635619987221809e-05,0.006821734999999989,0.00792133506542503,-0.13537768497896974,-0.006516413776595316,0.0004376866192308732,0.0031781131566695725,463.749,-0.0008277226453314669,0.03464064605266129,1.2840849194443964,3.065,1.943,4.965489845573266,-0.017000000000000126,-0.0016289362431854146,74.95,-0.010760206333523925
2011-06-05,-0.023969973301711626,0.010783880877638981,-0.08299999999999999,-0.023502960632567096,0.005627903749999979,0.006628134416007149,-0.14661061213041404,-0.015733532380077176,-0.022327813224729934,-0.023048225700640405,466.833,0.01053701485636789,0.03496555081163523,1.391883914272071,2.994,1.933,5.083625641807737,-0.017000000000000126,-0.019445674304745628,73.78,-0.013979844477308045
2011-06-12,-0.01921139422769122,0.008393623196035501,-0.034999999999999996,-0.023585055178645276,0.0017398150000000193,0.001134665652310769,-0.1059797088027391,0.013730192811902037,-0.026303063997765073,-0.0041956644216076975,467.363,-0.0009568650426676839,0.03349741666230588,1.5217687305107015,2.972,1.938,5.2105043768236765,-0.017000000000000126,-0.022699119030852363,74.8,0.003045016966140013
2011-06-19,0.004281005583449539,0.010931355471906117,-0.043,7.383228879859963e-05,0.002214940000000002,0.0028886501768534954,-0.11848618459272453,0.002536886332866367,-0.004888981272012583,-0.01758556950725801,468.715,0.012532913485107313,0.031807110960656006,3.0896471153954392,2.944,1.8800000000000001,5.215667866270277,0.07899999999999996,0.0004090648048330741,74.99,-0.011725787945559007
2011-06-26,-0.0076117307234127435,0.009470952514158174,-0.071,1.9052609017172674e-05,0.005866534999999989,0.006852713195146383,-0.11091542309369251,0.009027009393132336,0.005569633241643827,-0.006489459844407726,471.938,0.0133341790614636,0.02982899982802603,2.7850434422124786,2.87,1.87,5.2211141857672425,0.07899999999999996,-0.0024016617278377755,75.67,0.014409702179091433
2011-07-03,0.050728649080560684,0.008752445849037851,-0.045,0.05266864788796329,-0.025508559999999993,-0.027074360881744464,-0.031726363331513685,-0.01759810780026624,0.05919556035253007,0.008248633534913173,459.332,0.012861292735996777,0.027501048930519183,2.5470476978655427,3.198,1.87,4.963025460320612,0.07899999999999996,0.054627703627885965,74.35,-0.01809053260189253
